Voltage_measured,Current_measured,Temperature_measured,Current_load,Voltage_load,Time,cycle_idx
4.191491807505295,-0.0049015892074626,24.330033885570543,-0.0006,0.0,0.0,1
4.190749067776103,-0.0014780055516425,24.325993424022467,-0.0006,4.206,16.781,1
3.9748709122299895,-2.0125283240860368,24.38908512756488,-1.9982,3.062,35.703,1
3.9517167075108937,-2.0139793620987403,24.544752316727223,-1.9982,3.03,53.781,1
3.934352489432596,-2.011143595991146,24.731385200934103,-1.9982,3.011,71.922,1
3.920058441667911,-2.0130066278129437,24.909816397303786,-1.9982,2.991,90.094,1
3.907903509913092,-2.0143996570526377,25.105884152527363,-1.9982,2.977,108.281,1
3.8970357216910942,-2.01160288530172,25.3170185607883,-1.9982,2.967,126.453,1
3.887476580540445,-2.0180146876333027,25.50942310048985,-1.9982,2.959,144.641,1
3.878958592475142,-2.0131347535115096,25.70360345147403,-1.9982,2.951,162.844,1
3.871015984807792,-2.0131622022459528,25.8872081935672,-1.9982,2.943,181.016,1
3.863479677493402,-2.0130302341846087,26.077814856061327,-1.9982,2.935,199.219,1
3.856660507031456,-2.013710498518572,26.254314624563158,-1.9982,2.93,217.391,1
3.850013579168339,-2.0141501374546595,26.436710686894443,-1.9982,2.925,235.594,1
3.8438419054138055,-2.0134639832409995,26.61127890990982,-1.9982,2.925,253.75,1
3.837687975719061,-2.012645836387535,26.781347653774752,-1.9982,2.919,271.984,1
3.831938252983524,-2.013409300587134,26.95745885098636,-1.9982,2.913,290.141,1
3.826414443009924,-2.013145499824814,27.129800142459917,-1.9982,2.907,308.359,1
3.8210957343825593,-2.012041289430313,27.305824075615053,-1.9982,2.902,326.5,1
3.815896664668625,-2.014463252999404,27.464816676940977,-1.9982,2.897,344.75,1
3.810696821906357,-2.013140029715948,27.61796452275516,-1.9982,2.892,362.906,1
3.8058373809696873,-2.0092264361962906,27.775477825458733,-1.9982,2.887,381.047,1
3.801121633463299,-2.0146661803839097,27.93132997915235,-1.9982,2.882,399.187,1
3.7962931305502456,-2.013218328840318,28.07896948157122,-1.9982,2.877,417.281,1
3.7914489063900754,-2.011514220111743,28.233503103314952,-1.9982,2.872,435.484,1
3.78662468670613,-2.0122022798127417,28.378779409387704,-1.9982,2.867,453.672,1
3.782062923033413,-2.0138533447712548,28.52252419508983,-1.9982,2.863,471.812,1
3.7771754018686496,-2.012131460111624,28.6658983307403,-1.9982,2.858,490.203,1
3.7724062939793614,-2.010701731407519,28.816718288957556,-1.9982,2.853,508.344,1
3.767937459194956,-2.01208603752232,28.932748936688014,-1.9982,2.849,526.625,1
3.7632293036403497,-2.0122939193277443,29.0704460950252,-1.9982,2.845,544.922,1
3.758511492029129,-2.0134659783611792,29.1845862659112,-1.9982,2.84,563.125,1
3.754213210075249,-2.013587960930042,29.292444107327626,-1.9982,2.835,581.406,1
3.7496292028995617,-2.0128470572358244,29.4027458081941,-1.9982,2.831,599.656,1
3.745168859636383,-2.0124262827670187,29.498965095148662,-1.9982,2.827,617.875,1
3.741005008761193,-2.012455650506209,29.593702926896327,-1.9982,2.823,636.047,1
3.736699828857414,-2.0133848004978523,29.681428273132017,-1.9982,2.819,654.422,1
3.73248270531015,-2.012628857345505,29.76670141542565,-1.9982,2.815,672.594,1
3.7283525544000353,-2.015505361933708,29.83908101440069,-1.9982,2.81,690.812,1
3.724533235478666,-2.011329657572897,29.910875731095437,-1.9982,2.807,708.937,1
3.7206510260877055,-2.0108790415318465,29.982244319075196,-1.9982,2.803,727.266,1
3.7164090082277776,-2.012996130285865,30.03264277840019,-1.9982,2.799,745.578,1
3.712791837839384,-2.01075794856787,30.094357850362577,-1.9982,2.795,763.797,1
3.7084276144367743,-2.0137012692563894,30.1385033025236,-1.9982,2.791,782.109,1
3.704791771654605,-2.011144436461852,30.18676402113827,-1.9982,2.787,800.484,1
