Voltage_measured,Current_measured,Temperature_measured,Current_load,Voltage_load,Time,cycle_idx
3.854275360971105,-0.004909235669615,23.6206484175058,0.0,0.0,0.0,1
3.854245826144165,-0.0028964825026593,23.6205145336092,0.0002,3.868,9.328000000000005,1
3.174255840540485,-4.026185925081499,23.69397800773129,4.0,1.284,19.421,1
3.1341063603629795,-4.027109725430264,23.94784264171148,4.0,1.247,28.75,1
3.0988081692272678,-4.027657114062287,24.32383834967696,4.0,1.213,38.125,1
3.064586462163428,-4.027385968899736,24.713596309746368,4.0,1.181,47.468,1
3.029602292751364,-4.026135931460289,25.10071446645848,4.0,1.146,56.781,1
2.993470379971638,-4.025885105182678,25.505761568318885,4.0,1.11,66.23400000000001,1
2.958998106673714,-4.026358484719023,25.90245160003844,4.0,1.074,75.562,1
2.927645621776413,-4.027290470071436,26.304908462923358,4.0,1.043,84.953,1
2.902107487663216,-4.028221008060392,26.70072288311785,4.0,1.012,94.281,1
2.88341562011179,-4.0277309123804415,27.10838679447306,4.0,0.987,103.625,1
2.873502933764734,-4.027478754092262,27.510969166944253,4.0,0.973,112.953,1
2.871193568298488,-4.0287312497436,27.913019016800025,4.0,0.967,122.281,1
2.874384738141972,-4.027462957189497,28.31015407979476,4.0,0.967,131.64,1
2.880672957516011,-4.026829785794491,28.72201824576022,4.0,0.973,141.0,1
2.8886386934393102,-4.027801292355907,29.097260641683217,4.0,0.981,150.328,1
2.897436298050922,-4.028531250762278,29.50323951072096,4.0,0.991,159.671,1
2.905804573783026,-4.02797086740224,29.90120691178818,4.0,1.0,169.09300000000002,1
2.91347594140938,-4.030785980473215,30.274129432481832,4.0,1.01,178.453,1
2.9205284247443597,-4.029005823326469,30.67633776125414,4.0,1.017,187.812,1
2.9264962414052107,-4.024255381514708,31.0324916388184,4.0,1.023,197.39,1
2.931663705685272,-4.0254559013234585,31.360070093756075,4.0,1.029,206.906,1
2.93543451672715,-4.024293035838678,31.64365554489538,4.0,1.034,216.39,1
2.9390005677789164,-4.02584836808079,31.90416755475229,4.0,1.037,225.828,1
2.9411791307827198,-4.025191022266503,32.142531063821835,4.0,1.04,235.312,1
2.942738401871647,-4.026316783546002,32.402058749287505,4.0,1.043,244.812,1
2.943505423849801,-4.024329063342516,32.67627567396801,4.0,1.044,254.312,1
2.9437863580690684,-4.024982608441045,32.956183370057886,4.0,1.045,263.75,1
2.943442742452197,-4.024820225251663,33.247265319004,4.0,1.046,273.218,1
2.942153603437785,-4.024411471034367,33.517111081329915,4.0,1.046,282.671,1
2.9404058545264147,-4.024046629028879,33.824123244838994,4.0,1.044,292.203,1
2.9381347819175967,-4.025327371643464,34.08766755412047,4.0,1.043,301.734,1
2.9353710493941,-4.026110112861211,34.38676018117669,4.0,1.041,311.218,1
2.93196323749124,-4.027154678764277,34.675608609563334,4.0,1.038,320.687,1
2.928116884657238,-4.023658324976879,34.95518322778973,4.0,1.035,330.125,1
2.924063409924849,-4.027356755687969,35.21713037018357,4.0,1.031,339.562,1
2.919669935456298,-4.025518350178784,35.491226845853575,4.0,1.027,349.031,1
2.915207868235624,-4.027434299687737,35.77929077489538,4.0,1.024,358.515,1
2.910178744488481,-4.026115185637459,36.03745929465125,4.0,1.018,368.062,1
2.905322416079521,-4.026717739246237,36.29178254782335,4.0,1.014,377.515,1
2.9001859292269776,-4.025540962907439,36.56057968553824,4.0,1.008,386.937,1
2.8946555842420105,-4.025064835877588,36.858829492805,4.0,1.003,396.484,1
2.8894024024330838,-4.026062882894479,37.11634210925253,4.0,0.999,406.031,1
2.8839402501386364,-4.025271841329697,37.40082503513162,4.0,0.993,415.5,1
2.878508441181187,-4.024830920395753,37.65551492144669,4.0,0.989,425.078,1
2.8730079987224904,-4.024384482829987,37.96289057514364,4.0,0.983,434.546,1
